latitude,longitude,flight_time,altitude,speed,satellites,gps_level,pitch,roll,yaw,timestamp,last_updated,velocityX,velocityY,velocityZ,isflying,remainBatteryPercent,currentCurrent,batteryChargeRemaining,batteryVoltage,batteryTemperature,flightMode,istakingphoto,downlinkSignal,uplinkSignal,radioChannel,rc_elevator,rc_aileron,rc_throttle,rc_rudder,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,gimbalPitch,gimbalYaw,gimbalRoll,app_Tip,app_Warning,appVersion,AircraftComercialName,AircraftSerialNumber,RemoteSerialNumber,BatterySerialNumber,BatteryFullCapacity,dischargeCount,batteryLife,AircraftModel,sonar_altitude,isTakingVideo
20.74550112537066,-103.51431137935904,0,0.0,0.0,13,4,-2.7,-4.3,-60.6,2019-10-25 16:36:02.0060+0000,-0.106423020362854,0.0,0.0,0.0,false,48,-976,1850,23123,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3855,3856,3836,3857,3862,0.0,0.0,0.0,Started waypoint mission,,Flight1_3.1.0_(3),DJI,041DE70691,03LJ7004AS,9971171300860,3855,99,76,Explore1, ,false
20.74550111805687,-103.5143113729526,0,0.0,0.0,13,4,-2.7,-4.3,-60.6,2019-10-25 16:36:02.1150+0000,-0.1075279712677002,0.0,0.0,0.0,false,48,-976,1850,23123,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3855,3856,3836,3857,3862,0.0,0.0,0.0,Started waypoint mission,
20.745501111198088,-103.51431136629888,0,0.0,0.0,13,4,-2.7,-4.3,-60.6,2019-10-25 16:36:02.1990+0000,-0.0840139389038086,0.0,0.0,0.0,false,48,-976,1850,23123,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3855,3856,3836,3857,3862,0.0,0.0,0.0,Started waypoint mission,
20.745501104902438,-103.5143113591357,0,0.0,0.0,13,4,-2.7,-4.3,-60.6,2019-10-25 16:36:02.2990+0000,-0.09879195690155029,0.0,0.0,0.0,false,48,-976,1850,23123,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3855,3856,3836,3857,3862,0.0,0.0,0.0,Started waypoint mission,
20.745501098846603,-103.51431135214314,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.4170+0000,-0.11688399314880371,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501093395653,-103.51431134578249,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.5460+0000,-0.12890899181365967,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501087958623,-103.51431133966224,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.6220+0000,-0.07449901103973389,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501082036615,-103.51431133388203,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.7290+0000,-0.10636603832244873,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.74550107615154,-103.51431132836397,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.8320+0000,-0.10283100605010986,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501070491823,-103.51431132311153,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.9460+0000,-0.11400091648101807,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501064697752,-103.51431131773887,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:02.9500+0000,-0.0025240182876586914,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501058298785,-103.51431131188538,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:03.0340+0000,-0.08374905586242676,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501052320037,-103.51431130644286,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:03.1480+0000,-0.11342799663543701,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.74550104767311,-103.51431130147661,0,0.0,0.0,13,4,-2.7,-4.3,-60.7,2019-10-25 16:36:03.2490+0000,-0.10031497478485107,0.0,0.0,0.0,false,48,-959,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3857,3835,3857,3863,0.0,0.0,0.0,Started waypoint mission,
20.745501042914835,-103.51431129618409,0,0.0,0.0,13,4,-2.7,-4.2,-60.7,2019-10-25 16:36:03.3480+0000,-0.09838402271270752,0.0,0.0,0.0,false,48,-1041,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Started waypoint mission,
20.74550103846704,-103.5143112929534,0,0.0,0.0,13,4,-2.7,-4.2,-60.7,2019-10-25 16:36:03.4540+0000,-0.10583508014678955,0.0,0.0,0.0,false,48,-1041,1850,23124,46.950000000000045,6,false,100,100,0,0,0,0,0,3857,3856,3853,3831,3856,3861,0.0,0.0,0.0,Started waypoint mission,
